,0
1066,NCIMB_gene_1066
1067,NCIMB_gene_1067
1068,NCIMB_gene_1068
1069,NCIMB_gene_1069
1070,NCIMB_gene_1070
1071,NCIMB_gene_1071
1072,NCIMB_gene_1072
1073,NCIMB_gene_1073
1074,NCIMB_gene_1074
1075,NCIMB_gene_1075
1076,NCIMB_gene_1076
1077,NCIMB_gene_1077
1078,NCIMB_gene_1078
1079,NCIMB_gene_1079
1080,NCIMB_gene_1080
1081,NCIMB_gene_1081
1082,NCIMB_gene_1082
1083,NCIMB_gene_1083
1084,NCIMB_gene_1084
1085,NCIMB_gene_1085
1086,NCIMB_gene_1086
1087,NCIMB_gene_1087
1088,NCIMB_gene_1088
1089,NCIMB_gene_1089
1090,NCIMB_gene_1090
1091,NCIMB_gene_1091
1092,NCIMB_gene_1092
1093,NCIMB_gene_1093
1094,NCIMB_gene_1094
1095,NCIMB_gene_1095
1096,NCIMB_gene_1096
1097,NCIMB_gene_1097
1098,NCIMB_gene_1098
1099,NCIMB_gene_1099
1100,NCIMB_gene_1100
1101,NCIMB_gene_1101
1102,NCIMB_gene_1102
1103,NCIMB_gene_1103
1104,NCIMB_gene_1104
1105,NCIMB_gene_1105
1106,NCIMB_gene_1106
1107,NCIMB_gene_1107
1108,NCIMB_gene_1108
1109,NCIMB_gene_1109
1110,NCIMB_gene_1110
1111,NCIMB_gene_1111
1112,NCIMB_gene_1112
1113,NCIMB_gene_1113
1114,NCIMB_gene_1114
1115,NCIMB_gene_1115
1116,NCIMB_gene_1116
1117,NCIMB_gene_1117
1118,NCIMB_gene_1118
1119,NCIMB_gene_1119
1120,NCIMB_gene_1120
1121,NCIMB_gene_1121
1122,NCIMB_gene_1122
1123,NCIMB_gene_1123
1124,NCIMB_gene_1124
1125,NCIMB_gene_1125
1126,NCIMB_gene_1126
1127,NCIMB_gene_1127
1128,NCIMB_gene_1128
1129,NCIMB_gene_1129
1130,NCIMB_gene_1130
1131,NCIMB_gene_1131
1132,NCIMB_gene_1132
1133,NCIMB_gene_1133
1134,NCIMB_gene_1134
1135,NCIMB_gene_1135
1136,NCIMB_gene_1136
1137,NCIMB_gene_1137
1138,NCIMB_gene_1138
1139,NCIMB_gene_1139
1140,NCIMB_gene_1140
1141,NCIMB_gene_1141
1142,NCIMB_gene_1142
1143,NCIMB_gene_1143
1144,NCIMB_gene_1144
1145,NCIMB_gene_1145
1146,NCIMB_gene_1146
1147,NCIMB_gene_1147
1148,NCIMB_gene_1148
1149,NCIMB_gene_1149
1150,NCIMB_gene_1150
1151,NCIMB_gene_1151
1152,NCIMB_gene_1152
1153,NCIMB_gene_1153
1154,NCIMB_gene_1154
1155,NCIMB_gene_1155
1156,NCIMB_gene_1156
1157,NCIMB_gene_1157
1158,NCIMB_gene_1158
1159,NCIMB_gene_1159
1160,NCIMB_gene_1160
1161,NCIMB_gene_1161
1162,NCIMB_gene_1162
1163,NCIMB_gene_1163
1164,NCIMB_gene_1164
1165,NCIMB_gene_1165
1166,NCIMB_gene_1166
1167,NCIMB_gene_1167
1168,NCIMB_gene_1168
1169,NCIMB_gene_1169
1170,NCIMB_gene_1170
1171,NCIMB_gene_1171
1172,NCIMB_gene_1172
1173,NCIMB_gene_1173
1174,NCIMB_gene_1174
1175,NCIMB_gene_1175
1176,NCIMB_gene_1176
1177,NCIMB_gene_1177
1178,NCIMB_gene_1178
1179,NCIMB_gene_1179
1180,NCIMB_gene_1180
1181,NCIMB_gene_1181
1182,NCIMB_gene_1182
1183,NCIMB_gene_1183
1184,NCIMB_gene_1184
1185,NCIMB_gene_1185
1186,NCIMB_gene_1186
1187,NCIMB_gene_1187
1188,NCIMB_gene_1188
1189,NCIMB_gene_1189
1190,NCIMB_gene_1190
1191,NCIMB_gene_1191
1192,NCIMB_gene_1192
1193,NCIMB_gene_1193
1194,NCIMB_gene_1194
1195,NCIMB_gene_1195
1196,NCIMB_gene_1196
1197,NCIMB_gene_1197
1198,NCIMB_gene_1198
1199,NCIMB_gene_1199
1200,NCIMB_gene_1200
1201,NCIMB_gene_1201
1202,NCIMB_gene_1202
1203,NCIMB_gene_1203
1204,NCIMB_gene_1204
1205,NCIMB_gene_1205
1206,NCIMB_gene_1206
1207,NCIMB_gene_1207
1208,NCIMB_gene_1208
1209,NCIMB_gene_1209
1210,NCIMB_gene_1210
1211,NCIMB_gene_1211
1212,NCIMB_gene_1212
1213,NCIMB_gene_1213
1214,NCIMB_gene_1214
1215,NCIMB_gene_1215
1216,NCIMB_gene_1216
1217,NCIMB_gene_1217
1218,NCIMB_gene_1218
1219,NCIMB_gene_1219
1220,NCIMB_gene_1220
1221,NCIMB_gene_1221
1222,NCIMB_gene_1222
1223,NCIMB_gene_1223
1224,NCIMB_gene_1224
1225,NCIMB_gene_1225
1226,NCIMB_gene_1226
1227,NCIMB_gene_1227
1228,NCIMB_gene_1228
1229,NCIMB_gene_1229
1230,NCIMB_gene_1230
1231,NCIMB_gene_1231
1232,NCIMB_gene_1232
1233,NCIMB_gene_1233
1234,NCIMB_gene_1234
1235,NCIMB_gene_1235
1236,NCIMB_gene_1236
1237,NCIMB_gene_1237
1238,NCIMB_gene_1238
1239,NCIMB_gene_1239
1240,NCIMB_gene_1240
1241,NCIMB_gene_1241
1242,NCIMB_gene_1242
1243,NCIMB_gene_1243
1244,NCIMB_gene_1244
1245,NCIMB_gene_1245
1246,NCIMB_gene_1246
1247,NCIMB_gene_1247
1248,NCIMB_gene_1248
1249,NCIMB_gene_1249
1250,NCIMB_gene_1250
1251,NCIMB_gene_1251
1252,NCIMB_gene_1252
1253,NCIMB_gene_1253
1254,NCIMB_gene_1254
1255,NCIMB_gene_1255
1256,NCIMB_gene_1256
1257,NCIMB_gene_1257
1258,NCIMB_gene_1258
1259,NCIMB_gene_1259
1260,NCIMB_gene_1260
1261,NCIMB_gene_1261
1262,NCIMB_gene_1262
1263,NCIMB_gene_1263
1264,NCIMB_gene_1264
1265,NCIMB_gene_1265
1266,NCIMB_gene_1266
1267,NCIMB_gene_1267
1268,NCIMB_gene_1268
1269,NCIMB_gene_1269
1270,NCIMB_gene_1270
1271,NCIMB_gene_1271
1272,NCIMB_gene_1272
1273,NCIMB_gene_1273
1274,NCIMB_gene_1274
1275,NCIMB_gene_1275
1276,NCIMB_gene_1276
1277,NCIMB_gene_1277
1278,NCIMB_gene_1278
1279,NCIMB_gene_1279
1280,NCIMB_gene_1280
1281,NCIMB_gene_1281
1282,NCIMB_gene_1282
1283,NCIMB_gene_1283
1284,NCIMB_gene_1284
1285,NCIMB_gene_1285
1286,NCIMB_gene_1286
1287,NCIMB_gene_1287
1288,NCIMB_gene_1288
1289,NCIMB_gene_1289
1290,NCIMB_gene_1290
1291,NCIMB_gene_1291
1292,NCIMB_gene_1292
1293,NCIMB_gene_1293
1294,NCIMB_gene_1294
1295,NCIMB_gene_1295
1296,NCIMB_gene_1296
1297,NCIMB_gene_1297
1298,NCIMB_gene_1298
1299,NCIMB_gene_1299
1300,NCIMB_gene_1300
1301,NCIMB_gene_1301
1302,NCIMB_gene_1302
1303,NCIMB_gene_1303
1304,NCIMB_gene_1304
1305,NCIMB_gene_1305
1306,NCIMB_gene_1306
1307,NCIMB_gene_1307
1308,NCIMB_gene_1308
1309,NCIMB_gene_1309
1310,NCIMB_gene_1310
1311,NCIMB_gene_1311
1312,NCIMB_gene_1312
1313,NCIMB_gene_1313
1314,NCIMB_gene_1314
1315,NCIMB_gene_1315
1316,NCIMB_gene_1316
1317,NCIMB_gene_1317
1318,NCIMB_gene_1318
1319,NCIMB_gene_1319
1320,NCIMB_gene_1320
1321,NCIMB_gene_1321
1322,NCIMB_gene_1322
1323,NCIMB_gene_1323
1324,NCIMB_gene_1324
1325,NCIMB_gene_1325
1326,NCIMB_gene_1326
1327,NCIMB_gene_1327
1328,NCIMB_gene_1328
1329,NCIMB_gene_1329
1330,NCIMB_gene_1330
1331,NCIMB_gene_1331
1332,NCIMB_gene_1332
1333,NCIMB_gene_1333
1334,NCIMB_gene_1334
1335,NCIMB_gene_1335
1336,NCIMB_gene_1336
1337,NCIMB_gene_1337
1338,NCIMB_gene_1338
1339,NCIMB_gene_1339
1340,NCIMB_gene_1340
1341,NCIMB_gene_1341
1342,NCIMB_gene_1342
1343,NCIMB_gene_1343
1344,NCIMB_gene_1344
1345,NCIMB_gene_1345
1346,NCIMB_gene_1346
1347,NCIMB_gene_1347
1348,NCIMB_gene_1348
1349,NCIMB_gene_1349
1350,NCIMB_gene_1350
1351,NCIMB_gene_1351
1352,NCIMB_gene_1352
1353,NCIMB_gene_1353
1354,NCIMB_gene_1354
1355,NCIMB_gene_1355
1356,NCIMB_gene_1356
1357,NCIMB_gene_1357
1358,NCIMB_gene_1358
1359,NCIMB_gene_1359
1360,NCIMB_gene_1360
1361,NCIMB_gene_1361
1362,NCIMB_gene_1362
1363,NCIMB_gene_1363
1364,NCIMB_gene_1364
1365,NCIMB_gene_1365
1366,NCIMB_gene_1366
1367,NCIMB_gene_1367
1368,NCIMB_gene_1368
1369,NCIMB_gene_1369
1370,NCIMB_gene_1370
1371,NCIMB_gene_1371
1372,NCIMB_gene_1372
1373,NCIMB_gene_1373
1374,NCIMB_gene_1374
1375,NCIMB_gene_1375
1376,NCIMB_gene_1376
1377,NCIMB_gene_1377
1378,NCIMB_gene_1378
1379,NCIMB_gene_1379
1380,NCIMB_gene_1380
1381,NCIMB_gene_1381
1382,NCIMB_gene_1382
1383,NCIMB_gene_1383
1384,NCIMB_gene_1384
1385,NCIMB_gene_1385
1386,NCIMB_gene_1386
1387,NCIMB_gene_1387
1388,NCIMB_gene_1388
1389,NCIMB_gene_1389
1390,NCIMB_gene_1390
1391,NCIMB_gene_1391
1392,NCIMB_gene_1392
1393,NCIMB_gene_1393
1394,NCIMB_gene_1394
1395,NCIMB_gene_1395
1396,NCIMB_gene_1396
1397,NCIMB_gene_1397
1398,NCIMB_gene_1398
1399,NCIMB_gene_1399
1400,NCIMB_gene_1400
1401,NCIMB_gene_1401
1402,NCIMB_gene_1402
1403,NCIMB_gene_1403
1404,NCIMB_gene_1404
1405,NCIMB_gene_1405
1406,NCIMB_gene_1406
1407,NCIMB_gene_1407
1408,NCIMB_gene_1408
1409,NCIMB_gene_1409
1410,NCIMB_gene_1410
1411,NCIMB_gene_1411
1412,NCIMB_gene_1412
1413,NCIMB_gene_1413
1414,NCIMB_gene_1414
1415,NCIMB_gene_1415
1416,NCIMB_gene_1416
1417,NCIMB_gene_1417
1418,NCIMB_gene_1418
1419,NCIMB_gene_1419
1420,NCIMB_gene_1420
1421,NCIMB_gene_1421
1422,NCIMB_gene_1422
1423,NCIMB_gene_1423
1424,NCIMB_gene_1424
1425,NCIMB_gene_1425
1426,NCIMB_gene_1426
1427,NCIMB_gene_1427
1428,NCIMB_gene_1428
1429,NCIMB_gene_1429
1430,NCIMB_gene_1430
1431,NCIMB_gene_1431
1432,NCIMB_gene_1432
1433,NCIMB_gene_1433
1434,NCIMB_gene_1434
1435,NCIMB_gene_1435
1436,NCIMB_gene_1436
1437,NCIMB_gene_1437
1438,NCIMB_gene_1438
1439,NCIMB_gene_1439
1440,NCIMB_gene_1440
1441,NCIMB_gene_1441
1442,NCIMB_gene_1442
1443,NCIMB_gene_1443
1444,NCIMB_gene_1444
1445,NCIMB_gene_1445
1446,NCIMB_gene_1446
1447,NCIMB_gene_1447
1448,NCIMB_gene_1448
1449,NCIMB_gene_1449
1450,NCIMB_gene_1450
1451,NCIMB_gene_1451
1452,NCIMB_gene_1452
1453,NCIMB_gene_1453
1454,NCIMB_gene_1454
1455,NCIMB_gene_1455
1456,NCIMB_gene_1456
1457,NCIMB_gene_1457
1458,NCIMB_gene_1458
1459,NCIMB_gene_1459
1460,NCIMB_gene_1460
1461,NCIMB_gene_1461
1462,NCIMB_gene_1462
1463,NCIMB_gene_1463
1464,NCIMB_gene_1464
1465,NCIMB_gene_1465
1466,NCIMB_gene_1466
1467,NCIMB_gene_1467
1468,NCIMB_gene_1468
1469,NCIMB_gene_1469
1470,NCIMB_gene_1470
1471,NCIMB_gene_1471
1472,NCIMB_gene_1472
1473,NCIMB_gene_1473
1474,NCIMB_gene_1474
1475,NCIMB_gene_1475
1476,NCIMB_gene_1476
1477,NCIMB_gene_1477
1478,NCIMB_gene_1478
1479,NCIMB_gene_1479
1480,NCIMB_gene_1480
1481,NCIMB_gene_1481
1482,NCIMB_gene_1482
1483,NCIMB_gene_1483
1484,NCIMB_gene_1484
1485,NCIMB_gene_1485
1486,NCIMB_gene_1486
1487,NCIMB_gene_1487
1488,NCIMB_gene_1488
1489,NCIMB_gene_1489
1490,NCIMB_gene_1490
1491,NCIMB_gene_1491
1492,NCIMB_gene_1492
1493,NCIMB_gene_1493
1494,NCIMB_gene_1494
1495,NCIMB_gene_1495
1496,NCIMB_gene_1496
1497,NCIMB_gene_1497
1498,NCIMB_gene_1498
1499,NCIMB_gene_1499
1500,NCIMB_gene_1500
1501,NCIMB_gene_1501
1502,NCIMB_gene_1502
1503,NCIMB_gene_1503
1504,NCIMB_gene_1504
1505,NCIMB_gene_1505
1506,NCIMB_gene_1506
1507,NCIMB_gene_1507
1508,NCIMB_gene_1508
1509,NCIMB_gene_1509
1510,NCIMB_gene_1510
1511,NCIMB_gene_1511
1512,NCIMB_gene_1512
1513,NCIMB_gene_1513
1514,NCIMB_gene_1514
1515,NCIMB_gene_1515
1516,NCIMB_gene_1516
1517,NCIMB_gene_1517
1518,NCIMB_gene_1518
1519,NCIMB_gene_1519
1520,NCIMB_gene_1520
1521,NCIMB_gene_1521
1522,NCIMB_gene_1522
1523,NCIMB_gene_1523
1524,NCIMB_gene_1524
1525,NCIMB_gene_1525
1526,NCIMB_gene_1526
1527,NCIMB_gene_1527
1528,NCIMB_gene_1528
1529,NCIMB_gene_1529
1530,NCIMB_gene_1530
1531,NCIMB_gene_1531
1532,NCIMB_gene_1532
1533,NCIMB_gene_1533
1534,NCIMB_gene_1534
1535,NCIMB_gene_1535
1536,NCIMB_gene_1536
1537,NCIMB_gene_1537
1538,NCIMB_gene_1538
1539,NCIMB_gene_1539
1540,NCIMB_gene_1540
1541,NCIMB_gene_1541
1542,NCIMB_gene_1542
1543,NCIMB_gene_1543
1544,NCIMB_gene_1544
1545,NCIMB_gene_1545
1546,NCIMB_gene_1546
1547,NCIMB_gene_1547
1548,NCIMB_gene_1548
1549,NCIMB_gene_1549
1550,NCIMB_gene_1550
1551,NCIMB_gene_1551
1552,NCIMB_gene_1552
1553,NCIMB_gene_1553
1554,NCIMB_gene_1554
1555,NCIMB_gene_1555
1556,NCIMB_gene_1556
1557,NCIMB_gene_1557
1558,NCIMB_gene_1558
1559,NCIMB_gene_1559
1560,NCIMB_gene_1560
1561,NCIMB_gene_1561
1562,NCIMB_gene_1562
1563,NCIMB_gene_1563
1564,NCIMB_gene_1564
1565,NCIMB_gene_1565
1566,NCIMB_gene_1566
1567,NCIMB_gene_1567
1568,NCIMB_gene_1568
1569,NCIMB_gene_1569
1570,NCIMB_gene_1570
1571,NCIMB_gene_1571
1572,NCIMB_gene_1572
1573,NCIMB_gene_1573
1574,NCIMB_gene_1574
1575,NCIMB_gene_1575
1576,NCIMB_gene_1576
1577,NCIMB_gene_1577
1578,NCIMB_gene_1578
1579,NCIMB_gene_1579
1580,NCIMB_gene_1580
1581,NCIMB_gene_1581
1582,NCIMB_gene_1582
1583,NCIMB_gene_1583
1584,NCIMB_gene_1584
1585,NCIMB_gene_1585
1586,NCIMB_gene_1586
1587,NCIMB_gene_1587
1588,NCIMB_gene_1588
1589,NCIMB_gene_1589
1590,NCIMB_gene_1590
1591,NCIMB_gene_1591
1592,NCIMB_gene_1592
1593,NCIMB_gene_1593
1594,NCIMB_gene_1594
1595,NCIMB_gene_1595
1596,NCIMB_gene_1596
1597,NCIMB_gene_1597
1598,NCIMB_gene_1598
1599,NCIMB_gene_1599
1600,NCIMB_gene_1600
1601,NCIMB_gene_1601
1602,NCIMB_gene_1602
1603,NCIMB_gene_1603
1604,NCIMB_gene_1604
1605,NCIMB_gene_1605
1606,NCIMB_gene_1606
1607,NCIMB_gene_1607
1608,NCIMB_gene_1608
1609,NCIMB_gene_1609
1610,NCIMB_gene_1610
1611,NCIMB_gene_1611
1612,NCIMB_gene_1612
1613,NCIMB_gene_1613
1614,NCIMB_gene_1614
1615,NCIMB_gene_1615
1616,NCIMB_gene_1616
1617,NCIMB_gene_1617
1618,NCIMB_gene_1618
1619,NCIMB_gene_1619
1620,NCIMB_gene_1620
1621,NCIMB_gene_1621
1622,NCIMB_gene_1622
1623,NCIMB_gene_1623
1624,NCIMB_gene_1624
1625,NCIMB_gene_1625
1626,NCIMB_gene_1626
1627,NCIMB_gene_1627
1628,NCIMB_gene_1628
1629,NCIMB_gene_1629
1630,NCIMB_gene_1630
1631,NCIMB_gene_1631
1632,NCIMB_gene_1632
1633,NCIMB_gene_1633
1634,NCIMB_gene_1634
1635,NCIMB_gene_1635
1636,NCIMB_gene_1636
1637,NCIMB_gene_1637
1638,NCIMB_gene_1638
1639,NCIMB_gene_1639
1640,NCIMB_gene_1640
1641,NCIMB_gene_1641
1642,NCIMB_gene_1642
1643,NCIMB_gene_1643
1644,NCIMB_gene_1644
1645,NCIMB_gene_1645
1646,NCIMB_gene_1646
1647,NCIMB_gene_1647
1648,NCIMB_gene_1648
1649,NCIMB_gene_1649
1650,NCIMB_gene_1650
1651,NCIMB_gene_1651
1652,NCIMB_gene_1652
1653,NCIMB_gene_1653
1654,NCIMB_gene_1654
1655,NCIMB_gene_1655
1656,NCIMB_gene_1656
1657,NCIMB_gene_1657
1658,NCIMB_gene_1658
1659,NCIMB_gene_1659
1660,NCIMB_gene_1660
1661,NCIMB_gene_1661
1662,NCIMB_gene_1662
1663,NCIMB_gene_1663
1664,NCIMB_gene_1664
1665,NCIMB_gene_1665
1666,NCIMB_gene_1666
1667,NCIMB_gene_1667
1668,NCIMB_gene_1668
1669,NCIMB_gene_1669
1670,NCIMB_gene_1670
1671,NCIMB_gene_1671
1672,NCIMB_gene_1672
1673,NCIMB_gene_1673
1674,NCIMB_gene_1674
1675,NCIMB_gene_1675
1676,NCIMB_gene_1676
1677,NCIMB_gene_1677
1678,NCIMB_gene_1678
1679,NCIMB_gene_1679
1680,NCIMB_gene_1680
1681,NCIMB_gene_1681
1682,NCIMB_gene_1682
1683,NCIMB_gene_1683
1684,NCIMB_gene_1684
1685,NCIMB_gene_1685
1686,NCIMB_gene_1686
1687,NCIMB_gene_1687
1688,NCIMB_gene_1688
1689,NCIMB_gene_1689
1690,NCIMB_gene_1690
1691,NCIMB_gene_1691
1692,NCIMB_gene_1692
1693,NCIMB_gene_1693
1694,NCIMB_gene_1694
1695,NCIMB_gene_1695
1696,NCIMB_gene_1696
1697,NCIMB_gene_1697
1698,NCIMB_gene_1698
1699,NCIMB_gene_1699
1700,NCIMB_gene_1700
1701,NCIMB_gene_1701
1702,NCIMB_gene_1702
1703,NCIMB_gene_1703
1704,NCIMB_gene_1704
1705,NCIMB_gene_1705
1706,NCIMB_gene_1706
1707,NCIMB_gene_1707
1708,NCIMB_gene_1708
1709,NCIMB_gene_1709
1710,NCIMB_gene_1710
1711,NCIMB_gene_1711
1712,NCIMB_gene_1712
1713,NCIMB_gene_1713
1714,NCIMB_gene_1714
1715,NCIMB_gene_1715
1716,NCIMB_gene_1716
1717,NCIMB_gene_1717
1718,NCIMB_gene_1718
1719,NCIMB_gene_1719
1720,NCIMB_gene_1720
1721,NCIMB_gene_1721
1722,NCIMB_gene_1722
1723,NCIMB_gene_1723
1724,NCIMB_gene_1724
1725,NCIMB_gene_1725
1726,NCIMB_gene_1726
1727,NCIMB_gene_1727
1728,NCIMB_gene_1728
1729,NCIMB_gene_1729
1730,NCIMB_gene_1730
1731,NCIMB_gene_1731
1732,NCIMB_gene_1732
1733,NCIMB_gene_1733
1734,NCIMB_gene_1734
1735,NCIMB_gene_1735
1736,NCIMB_gene_1736
1737,NCIMB_gene_1737
1738,NCIMB_gene_1738
1739,NCIMB_gene_1739
1740,NCIMB_gene_1740
1741,NCIMB_gene_1741
1742,NCIMB_gene_1742
1743,NCIMB_gene_1743
1744,NCIMB_gene_1744
1745,NCIMB_gene_1745
1746,NCIMB_gene_1746
1747,NCIMB_gene_1747
1748,NCIMB_gene_1748
1749,NCIMB_gene_1749
1750,NCIMB_gene_1750
1751,NCIMB_gene_1751
1752,NCIMB_gene_1752
1753,NCIMB_gene_1753
1754,NCIMB_gene_1754
1755,NCIMB_gene_1755
1756,NCIMB_gene_1756
1757,NCIMB_gene_1757
1758,NCIMB_gene_1758
1759,NCIMB_gene_1759
1760,NCIMB_gene_1760
1761,NCIMB_gene_1761
1762,NCIMB_gene_1762
1763,NCIMB_gene_1763
1764,NCIMB_gene_1764
1765,NCIMB_gene_1765
1766,NCIMB_gene_1766
1767,NCIMB_gene_1767
1768,NCIMB_gene_1768
1769,NCIMB_gene_1769
1770,NCIMB_gene_1770
1771,NCIMB_gene_1771
1772,NCIMB_gene_1772
1773,NCIMB_gene_1773
1774,NCIMB_gene_1774
1775,NCIMB_gene_1775
1776,NCIMB_gene_1776
1777,NCIMB_gene_1777
1778,NCIMB_gene_1778
1779,NCIMB_gene_1779
1780,NCIMB_gene_1780
1781,NCIMB_gene_1781
1782,NCIMB_gene_1782
1783,NCIMB_gene_1783
1784,NCIMB_gene_1784
1785,NCIMB_gene_1785
1786,NCIMB_gene_1786
1787,NCIMB_gene_1787
1788,NCIMB_gene_1788
1789,NCIMB_gene_1789
1790,NCIMB_gene_1790
1791,NCIMB_gene_1791
1792,NCIMB_gene_1792
1793,NCIMB_gene_1793
1794,NCIMB_gene_1794
1795,NCIMB_gene_1795
1796,NCIMB_gene_1796
1797,NCIMB_gene_1797
1798,NCIMB_gene_1798
1799,NCIMB_gene_1799
1800,NCIMB_gene_1800
1801,NCIMB_gene_1801
1802,NCIMB_gene_1802
1803,NCIMB_gene_1803
1804,NCIMB_gene_1804
1805,NCIMB_gene_1805
1806,NCIMB_gene_1806
1807,NCIMB_gene_1807
1808,NCIMB_gene_1808
1809,NCIMB_gene_1809
1810,NCIMB_gene_1810
1811,NCIMB_gene_1811
1812,NCIMB_gene_1812
1813,NCIMB_gene_1813
1814,NCIMB_gene_1814
1815,NCIMB_gene_1815
1816,NCIMB_gene_1816
1817,NCIMB_gene_1817
1818,NCIMB_gene_1818
1819,NCIMB_gene_1819
1820,NCIMB_gene_1820
1821,NCIMB_gene_1821
1822,NCIMB_gene_1822
1823,NCIMB_gene_1823
1824,NCIMB_gene_1824
1825,NCIMB_gene_1825
1826,NCIMB_gene_1826
1827,NCIMB_gene_1827
1828,NCIMB_gene_1828
1829,NCIMB_gene_1829
1830,NCIMB_gene_1830
1831,NCIMB_gene_1831
1832,NCIMB_gene_1832
1833,NCIMB_gene_1833
1834,NCIMB_gene_1834
1835,NCIMB_gene_1835
1836,NCIMB_gene_1836
1837,NCIMB_gene_1837
1838,NCIMB_gene_1838
1839,NCIMB_gene_1839
1840,NCIMB_gene_1840
1841,NCIMB_gene_1841
1842,NCIMB_gene_1842
1843,NCIMB_gene_1843
1844,NCIMB_gene_1844
1845,NCIMB_gene_1845
1846,NCIMB_gene_1846
1847,NCIMB_gene_1847
1848,NCIMB_gene_1848
1849,NCIMB_gene_1849
1850,NCIMB_gene_1850
1851,NCIMB_gene_1851
1852,NCIMB_gene_1852
1853,NCIMB_gene_1853
1854,NCIMB_gene_1854
1855,NCIMB_gene_1855
1856,NCIMB_gene_1856
1857,NCIMB_gene_1857
1858,NCIMB_gene_1858
1859,NCIMB_gene_1859
1860,NCIMB_gene_1860
1861,NCIMB_gene_1861
1862,NCIMB_gene_1862
1863,NCIMB_gene_1863
1864,NCIMB_gene_1864
1865,NCIMB_gene_1865
1866,NCIMB_gene_1866
1867,NCIMB_gene_1867
1868,NCIMB_gene_1868
1869,NCIMB_gene_1869
1870,NCIMB_gene_1870
1871,NCIMB_gene_1871
1872,NCIMB_gene_1872
1873,NCIMB_gene_1873
1874,NCIMB_gene_1874
1875,NCIMB_gene_1875
1876,NCIMB_gene_1876
1877,NCIMB_gene_1877
1878,NCIMB_gene_1878
1879,NCIMB_gene_1879
1880,NCIMB_gene_1880
1881,NCIMB_gene_1881
1882,NCIMB_gene_1882
1883,NCIMB_gene_1883
1884,NCIMB_gene_1884
1885,NCIMB_gene_1885
1886,NCIMB_gene_1886
1887,NCIMB_gene_1887
1888,NCIMB_gene_1888
1889,NCIMB_gene_1889
1890,NCIMB_gene_1890
1891,NCIMB_gene_1891
1892,NCIMB_gene_1892
1893,NCIMB_gene_1893
1894,NCIMB_gene_1894
1895,NCIMB_gene_1895
1896,NCIMB_gene_1896
1897,NCIMB_gene_1897
1898,NCIMB_gene_1898
1899,NCIMB_gene_1899
1900,NCIMB_gene_1900
1901,NCIMB_gene_1901
1902,NCIMB_gene_1902
1903,NCIMB_gene_1903
1904,NCIMB_gene_1904
1905,NCIMB_gene_1905
1906,NCIMB_gene_1906
1907,NCIMB_gene_1907
1908,NCIMB_gene_1908
1909,NCIMB_gene_1909
1910,NCIMB_gene_1910
1911,NCIMB_gene_1911
1912,NCIMB_gene_1912
1913,NCIMB_gene_1913
1914,NCIMB_gene_1914
1915,NCIMB_gene_1915
1916,NCIMB_gene_1916
1917,NCIMB_gene_1917
1918,NCIMB_gene_1918
1919,NCIMB_gene_1919
1920,NCIMB_gene_1920
1921,NCIMB_gene_1921
1922,NCIMB_gene_1922
1923,NCIMB_gene_1923
1924,NCIMB_gene_1924
1925,NCIMB_gene_1925
1926,NCIMB_gene_1926
1927,NCIMB_gene_1927
1928,NCIMB_gene_1928
1929,NCIMB_gene_1929
1930,NCIMB_gene_1930
1931,NCIMB_gene_1931
1932,NCIMB_gene_1932
1933,NCIMB_gene_1933
1934,NCIMB_gene_1934
1935,NCIMB_gene_1935
1936,NCIMB_gene_1936
1937,NCIMB_gene_1937
1938,NCIMB_gene_1938
1939,NCIMB_gene_1939
1940,NCIMB_gene_1940
1941,NCIMB_gene_1941
1942,NCIMB_gene_1942
1943,NCIMB_gene_1943
1944,NCIMB_gene_1944
1945,NCIMB_gene_1945
1946,NCIMB_gene_1946
1947,NCIMB_gene_1947
1948,NCIMB_gene_1948
1949,NCIMB_gene_1949
1950,NCIMB_gene_1950
1951,NCIMB_gene_1951
1952,NCIMB_gene_1952
1953,NCIMB_gene_1953
1954,NCIMB_gene_1954
1955,NCIMB_gene_1955
1956,NCIMB_gene_1956
1957,NCIMB_gene_1957
1958,NCIMB_gene_1958
1959,NCIMB_gene_1959
1960,NCIMB_gene_1960
1961,NCIMB_gene_1961
1962,NCIMB_gene_1962
1963,NCIMB_gene_1963
1964,NCIMB_gene_1964
1965,NCIMB_gene_1965
1966,NCIMB_gene_1966
1967,NCIMB_gene_1967
1968,NCIMB_gene_1968
1969,NCIMB_gene_1969
1970,NCIMB_gene_1970
1971,NCIMB_gene_1971
1972,NCIMB_gene_1972
1973,NCIMB_gene_1973
1974,NCIMB_gene_1974
1975,NCIMB_gene_1975
1976,NCIMB_gene_1976
1977,NCIMB_gene_1977
1978,NCIMB_gene_1978
1979,NCIMB_gene_1979
1980,NCIMB_gene_1980
1981,NCIMB_gene_1981
1982,NCIMB_gene_1982
1983,NCIMB_gene_1983
1984,NCIMB_gene_1984
1985,NCIMB_gene_1985
1986,NCIMB_gene_1986
1987,NCIMB_gene_1987
1988,NCIMB_gene_1988
1989,NCIMB_gene_1989
1990,NCIMB_gene_1990
1991,NCIMB_gene_1991
1992,NCIMB_gene_1992
1993,NCIMB_gene_1993
1994,NCIMB_gene_1994
1995,NCIMB_gene_1995
1996,NCIMB_gene_1996
1997,NCIMB_gene_1997
1998,NCIMB_gene_1998
