RHEA_ID	DIRECTION	MASTER_ID	ID
19236	BI	19233	R01705
19240	BI	19237	R04510
19244	BI	19241	R06294
19248	BI	19245	R05383
19252	BI	19249	R01957
19256	BI	19253	R02541
19260	BI	19257	R03557
19268	BI	19265	R02395
19272	BI	19269	R02986
19276	BI	19273	R01804
19280	BI	19277	R08578
19284	BI	19281	R08207
19288	BI	19285	R04227
19292	BI	19289	R00805
19300	BI	19297	R01164
19304	BI	19301	R02155
19308	BI	19305	R04709
19312	BI	19309	R05790
19316	BI	19313	R04564
19320	BI	19317	R07404
19324	BI	19321	R03345
19328	BI	19325	R05154
19332	BI	19329	R04577
19336	BI	19333	R01908
19340	BI	19337	R00023
19344	BI	19341	R02879
19348	BI	19345	R07271
19352	BI	19349	R03198
19356	BI	19353	R05835
19364	BI	19361	R02003
19368	BI	19365	R01523
19372	BI	19369	R02627
19376	BI	19373	R00716
19380	BI	19377	R05707
19384	BI	19381	R00268
19388	BI	19385	R05882
19396	BI	19393	R00453
19400	BI	19397	R04231
19404	BI	19401	R00605
19408	BI	19405	R01323
19412	BI	19409	R02792
19416	BI	19413	R03660
19420	BI	19417	R02186
19424	BI	19421	R05761
19428	BI	19425	R04066
19432	BI	19429	R03274
19436	BI	19433	R01737
19440	BI	19437	R01722
19444	BI	19441	R04061
19448	BI	19445	R00983
19456	BI	19453	R00258
19460	BI	19457	R00828
19468	BI	19465	R05725
19472	BI	19469	R05724
19476	BI	19473	R01296
19480	BI	19477	R01298
19484	BI	19481	R00829
19488	BI	19485	R01928
19496	BI	19493	R00952
19500	BI	19497	R00489
19504	BI	19501	R01990
19508	BI	19505	R04335
19512	BI	19509	R01812
19516	BI	19513	R01398
19520	BI	19517	R02509
19524	BI	19521	R00230
19528	BI	19525	R05092
19532	BI	19529	R03686
19536	BI	19533	R04189
19540	BI	19537	R02167
19544	BI	19541	R03313
19548	BI	19545	R02591
19552	BI	19549	R00054
19556	BI	19553	R00673
19560	BI	19557	R04392
19564	BI	19561	R08205
19568	BI	19565	R02006
19572	BI	19569	R00601
19576	BI	19573	R02184
19580	BI	19577	R03588
19584	BI	19581	R03726
19588	BI	19585	R04139
19600	BI	19597	R00552
19604	BI	19601	R02830
19616	BI	19613	R02572
19620	BI	19617	R03922
19624	BI	19621	R03423
19628	BI	19625	R00751
19632	BI	19629	R00267
19636	BI	19633	R03349
19640	BI	19637	R00563
19644	BI	19641	R01616
19648	BI	19645	R07148
19652	BI	19649	R05577
19656	BI	19653	R03391
19660	BI	19657	R03392
19664	BI	19661	R00758
19668	BI	19665	R05311
19672	BI	19669	R00335
19676	BI	19673	R03246
19680	BI	19677	R06952
19684	BI	19681	R01075
19688	BI	19685	R02385
19692	BI	19689	R02263
19696	BI	19693	R04524
19700	BI	19697	R03049
19704	BI	19701	R03268
19708	BI	19705	R01277
19712	BI	19709	R02241
19716	BI	19713	R01598
19720	BI	19717	R00699
19724	BI	19721	R02222
19728	BI	19725	R02636
19732	BI	19729	R01366
19736	BI	19733	R09055
19740	BI	19737	R07419
19744	BI	19741	R00521
19748	BI	19745	R03734
19752	BI	19749	R03996
19756	BI	19753	R03613
19760	BI	19757	R00347
19768	BI	19765	R01047
19772	BI	19769	R04728
19776	BI	19773	R00845
19780	BI	19777	R02206
19784	BI	19781	R03207
19788	BI	19785	R05468
19792	BI	19789	R04303
19796	BI	19793	R00611
19800	BI	19797	R03394
19804	BI	19801	R03035
19808	BI	19805	R08368
19812	BI	19809	R00469
19816	BI	19813	R01346
19820	BI	19817	R01224
19824	BI	19821	R07168
19828	BI	19825	R02307
19832	BI	19829	R00637
19836	BI	19833	R00944
19840	BI	19837	R07133
19844	BI	19841	R03015
19848	BI	19845	R03072
19852	BI	19849	R00119
19860	BI	19857	R03227
19864	BI	19861	R03226
19868	BI	19865	R03197
19872	BI	19869	R00395
19876	BI	19873	R03404
19880	BI	19877	R03361
19888	BI	19885	R03831
19892	BI	19889	R00289
19896	BI	19893	R04509
19900	BI	19897	R00557
19904	BI	19901	R05317
19908	BI	19905	R07477
19912	BI	19909	R00196
19916	BI	19913	R02766
19924	BI	19921	R01525
19928	BI	19925	R01524
19932	BI	19929	R02889
19936	BI	19933	R00304
19940	BI	19937	R00367
19944	BI	19941	R05162
19948	BI	19945	R05992
19952	BI	19949	R03067
19956	BI	19953	R01261
19960	BI	19957	R05822
19964	BI	19961	R07341
19968	BI	19965	R02574
19972	BI	19969	R00793
19972	BI	19969	R10230
19976	BI	19973	R02869
19980	BI	19977	R04213
19984	BI	19981	R07140
19988	BI	19985	R06983
19992	BI	19989	R04420
19996	BI	19993	R07606
20000	BI	19997	R00208
20004	BI	20001	R01333
20008	BI	20005	R01480
20012	BI	20009	R03625
20016	BI	20013	R01397
20020	BI	20017	R04455
20024	BI	20021	R05466
20028	BI	20025	R03680
20032	BI	20029	R05827
20036	BI	20033	R04147
20040	BI	20037	R00834
20044	BI	20041	R01607
20048	BI	20045	R01604
20052	BI	20049	R04037
20056	BI	20053	R01895
20060	BI	20057	R01563
20064	BI	20061	R02321
20068	BI	20065	R07187
20072	BI	20069	R07638
20076	BI	20073	R08196
20080	BI	20077	R02917
20084	BI	20081	R03620
20088	BI	20085	R04356
20092	BI	20089	R01089
20096	BI	20093	R03797
20100	BI	20097	R05606
20104	BI	20101	R01407
20108	BI	20105	R05805
20112	BI	20109	R06836
20116	BI	20113	R02728
20120	BI	20117	R03014
20124	BI	20121	R03652
20128	BI	20125	R01195
20132	BI	20129	R00182
20136	BI	20133	R01971
20140	BI	20137	R06311
20144	BI	20141	R03901
20152	BI	20149	R05727
20156	BI	20153	R01754
20160	BI	20157	R03136
20164	BI	20161	R02411
20168	BI	20165	R04070
20172	BI	20169	R07216
20176	BI	20173	R05321
20180	BI	20177	R01912
20184	BI	20181	R04179
20188	BI	20185	R02598
20192	BI	20189	R00977
20196	BI	20193	R02247
20200	BI	20197	R04389
20204	BI	20201	R00686
20208	BI	20205	R03547
20212	BI	20209	R02136
20220	BI	20217	R02512
20224	BI	20221	R00943
20228	BI	20225	R03366
20232	BI	20229	R01504
20236	BI	20233	R03753
20244	BI	20241	R01721
20248	BI	20245	R02226
20252	BI	20249	R00401
20256	BI	20253	R03069
20260	BI	20257	R03930
20268	BI	20265	R09572
20272	BI	20269	R04382
20276	BI	20273	R07211
20280	BI	20277	R08386
20284	BI	20281	R03214
20288	BI	20285	R05326
20292	BI	20289	R00227
20296	BI	20293	R03431
20300	BI	20297	R01862
20304	BI	20301	R03646
20308	BI	20305	R01293
20312	BI	20309	R00009
20316	BI	20313	R05202
20320	BI	20317	R01249
20324	BI	20321	R01246
20328	BI	20325	R04271
20332	BI	20329	R04403
20336	BI	20333	R03272
20340	BI	20337	R01448
20344	BI	20341	R00854
20348	BI	20345	R02016
20356	BI	20353	R05753
20360	BI	20357	R06782
20368	BI	20365	R02037
20372	BI	20369	R08211
20376	BI	20373	R00925
20380	BI	20377	R02477
20384	BI	20381	R02476
20388	BI	20385	R03638
20392	BI	20389	R03637
20396	BI	20393	R04588
20400	BI	20397	R03260
20404	BI	20401	R03743
20408	BI	20405	R02733
20412	BI	20409	R00550
20416	BI	20413	R04332
20420	BI	20417	R07128
20424	BI	20421	R00838
20428	BI	20425	R08201
20432	BI	20429	R03571
20436	BI	20433	R01896
20440	BI	20437	R03498
20444	BI	20441	R00893
20448	BI	20445	R01731
20452	BI	20449	R04602
20456	BI	20453	R03594
20460	BI	20457	R01574
20464	BI	20461	R11797
20472	BI	20469	R01128
20476	BI	20473	R07771
20484	BI	20481	R03138
20488	BI	20485	R03834
20492	BI	20489	R03039
20500	BI	20497	R03760
20504	BI	20501	R00006
20508	BI	20505	R03749
20512	BI	20509	R03607
20516	BI	20513	R05173
20520	BI	20517	R00418
20524	BI	20521	R01361
20528	BI	20525	R02929
20532	BI	20529	R06957
20536	BI	20533	R00173
20540	BI	20537	R01623
20544	BI	20541	R06266
20548	BI	20545	R01960
20552	BI	20549	R00029
20556	BI	20553	R02765
20560	BI	20557	R00131
20564	BI	20561	R01393
20568	BI	20565	R02004
20572	BI	20569	R00551
20576	BI	20573	R03610
20580	BI	20577	R06988
20584	BI	20581	R00143
20588	BI	20585	R03555
20592	BI	20589	R10074
20596	BI	20593	R01200
20600	BI	20597	R00892
20604	BI	20601	R05307
20608	BI	20605	R00974
20612	BI	20609	R01782
20616	BI	20613	R04017
20620	BI	20617	R00643
20624	BI	20621	R00086
20628	BI	20625	R04015
20632	BI	20629	R00164
20636	BI	20633	R11801
20640	BI	20637	R00874
20644	BI	20641	R01158
20652	BI	20649	R03764
20656	BI	20653	R03763
20660	BI	20657	R04140
20664	BI	20661	R07651
20668	BI	20665	R05682
20672	BI	20669	R04483
20676	BI	20673	R07149
20680	BI	20677	R03573
20684	BI	20681	R07260
20688	BI	20685	R02928
20692	BI	20689	R02997
20699	BI	20696	R00275
20703	BI	20700	R04657
20707	BI	20704	R02191
20711	BI	20708	R02430
20715	BI	20712	R03210
20719	BI	20716	R00193
20723	BI	20720	R04868
20727	BI	20724	R07314
20731	BI	20728	R00250
20739	BI	20736	R00371
20743	BI	20740	R02547
20747	BI	20744	R02800
20751	BI	20748	R05301
20755	BI	20752	R00107
20759	BI	20756	R01946
20763	BI	20760	R04366
20767	BI	20764	R00930
20771	BI	20768	R04053
20775	BI	20772	R00066
20779	BI	20776	R03418
20783	BI	20780	R00332
20787	BI	20784	R01886
20795	BI	20792	R03658
20799	BI	20796	R01081
20803	BI	20800	R04603
20803	BI	20800	R05932
20807	BI	20804	R00922
20811	BI	20808	R01807
20815	BI	20812	R00354
20819	BI	20816	R04099
20823	BI	20820	R01028
20827	BI	20824	R00185
20831	BI	20828	R02055
20839	BI	20836	R05612
20843	BI	20840	R01167
20847	BI	20844	R00344
20851	BI	20848	R00207
20855	BI	20852	R00086
20859	BI	20856	R01493
20863	BI	20860	R03261
20867	BI	20864	R05767
20871	BI	20868	R00010
20875	BI	20872	R10607
20883	BI	20880	R03886
20887	BI	20884	R00581
20891	BI	20888	R03352
20895	BI	20892	R01174
20899	BI	20896	R00774
20903	BI	20900	R02551
20907	BI	20904	R05762
20911	BI	20908	R07335
20915	BI	20912	R06305
20919	BI	20916	R00901
20923	BI	20920	R03997
20927	BI	20924	R03874
20935	BI	20932	R01014
20939	BI	20936	R01209
20943	BI	20940	R03429
20947	BI	20944	R07920
20951	BI	20948	R05774
20955	BI	20952	R06047
20959	BI	20956	R02539
20963	BI	20960	R03372
20967	BI	20964	R01956
20971	BI	20968	R02522
20975	BI	20972	R04721
20979	BI	20976	R10388
20983	BI	20980	R02394
20987	BI	20984	R02542
20991	BI	20988	R00085
20995	BI	20992	R05885
20999	BI	20996	R03887
21003	BI	21000	R04297
21007	BI	21004	R03156
21011	BI	21008	R04387
21015	BI	21012	R02717
21015	BI	21012	R06182
21019	BI	21016	R00485
21023	BI	21020	R01714
21027	BI	21024	R00468
21035	BI	21032	R09428
21039	BI	21036	R00238
21043	BI	21040	R07157
21047	BI	21044	R05776
21055	BI	21052	R05690
21059	BI	21056	R02963
21063	BI	21060	R04050
21067	BI	21064	R03915
21071	BI	21068	R00798
21075	BI	21072	R03110
21079	BI	21076	R01879
21083	BI	21080	R00177
21087	BI	21084	R04104
21091	BI	21088	R07368
21095	BI	21092	R04705
21099	BI	21096	R03084
21107	BI	21104	R07218
21111	BI	21108	R03894
21115	BI	21112	R03618
21115	BI	21112	R05961
21119	BI	21116	R01555
21131	BI	21128	R04427
21135	BI	21132	R02107
21139	BI	21136	R02396
21143	BI	21140	R01131
21147	BI	21144	R04464
21151	BI	21148	R04334
21155	BI	21152	R03296
21159	BI	21156	R01748
21163	BI	21160	R00352
21167	BI	21164	R00630
21171	BI	21168	R01816
21175	BI	21172	R05683
21179	BI	21176	R05684
21183	BI	21180	R04333
21187	BI	21184	R01009
21191	BI	21188	R00189
21195	BI	21192	R04527
21199	BI	21196	R04405
21203	BI	21200	R00457
21207	BI	21204	R02114
21211	BI	21208	R00582
21219	BI	21216	R01050
21223	BI	21220	R02075
21227	BI	21224	R01929
21231	BI	21228	R07319
21235	BI	21232	R01168
21239	BI	21236	R00980
21247	BI	21244	R02982
21251	BI	21248	R00444
21255	BI	21252	R00298
21259	BI	21256	R03460
21263	BI	21260	R07608
21267	BI	21264	R00476
21271	BI	21268	R07169
21275	BI	21272	R01917
21279	BI	21276	R07143
21283	BI	21280	R02132
21287	BI	21284	R02124
21291	BI	21288	R00850
21295	BI	21292	R04545
21299	BI	21296	R01094
21303	BI	21300	R04856
21307	BI	21304	R06292
21311	BI	21308	R03200
21315	BI	21312	R02489
21319	BI	21316	R04119
21323	BI	21320	R01697
21327	BI	21324	R05743
21331	BI	21328	R01459
21335	BI	21332	R01204
21339	BI	21336	R01707
21343	BI	21340	R00043
21347	BI	21344	R04384
21351	BI	21348	R10960
21355	BI	21352	R04597
21359	BI	21356	R02441
21363	BI	21360	R00137
21367	BI	21364	R00059
21371	BI	21368	R02106
21375	BI	21372	R02359
21379	BI	21376	R05778
21383	BI	21380	R03631
21387	BI	21384	R00697
21391	BI	21388	R00463
21395	BI	21392	R02536
21399	BI	21396	R00923
21403	BI	21400	R00265
21407	BI	21404	R05721
21411	BI	21408	R00688
21415	BI	21412	R05679
21419	BI	21416	R05680
21423	BI	21420	R03520
21427	BI	21424	R03495
21431	BI	21428	R07633
21435	BI	21432	R00342
21443	BI	21440	R03728
21447	BI	21444	R03709
21451	BI	21448	R05185
21455	BI	21452	R03912
21459	BI	21456	R04400
21463	BI	21460	R00027
21467	BI	21464	R05780
21471	BI	21468	R06450
21475	BI	21472	R01322
21479	BI	21476	R03118
21483	BI	21480	R02987
21495	BI	21492	R00821
21499	BI	21496	R03541
21503	BI	21500	R00293
21507	BI	21504	R02345
21511	BI	21508	R02368
21515	BI	21512	R10900
21519	BI	21516	R03782
21523	BI	21520	R03146
21527	BI	21524	R01213
21531	BI	21528	R03042
21535	BI	21532	R03822
21539	BI	21536	R02085
21543	BI	21540	R03509
21547	BI	21544	R02303
21555	BI	21552	R03489
21559	BI	21556	R04062
21563	BI	21560	R03512
21567	BI	21564	R00391
21571	BI	21568	R05166
21575	BI	21572	R05720
21579	BI	21576	R02398
21583	BI	21580	R02948
21587	BI	21584	R04236
21591	BI	21588	R03443
21595	BI	21592	R03732
21599	BI	21596	R06126
21603	BI	21600	R02453
21607	BI	21604	R02615
21611	BI	21608	R07242
21615	BI	21612	R01538
21619	BI	21616	R04590
21623	BI	21620	R05705
21627	BI	21624	R05706
21631	BI	21628	R08206
21635	BI	21632	R00058
21639	BI	21636	R02951
21643	BI	21640	R01730
21647	BI	21644	R00847
21651	BI	21648	R01373
21655	BI	21652	R01033
21659	BI	21656	R04266
21663	BI	21660	R01420
21667	BI	21664	R03024
21675	BI	21672	R04496
21679	BI	21676	R08950
21683	BI	21680	R07151
21687	BI	21684	R00906
21691	BI	21688	R03135
21695	BI	21692	R00855
21703	BI	21700	R07395
21707	BI	21704	R00728
21711	BI	21708	R00192
21715	BI	21712	R01766
21719	BI	21716	R03794
21723	BI	21720	R01408
21727	BI	21724	R00540
21731	BI	21728	R00880
21735	BI	21732	R00986
21739	BI	21736	R03275
21743	BI	21740	R03105
21747	BI	21744	R00179
21751	BI	21748	R07139
21755	BI	21752	R07320
21759	BI	21756	R05750
21763	BI	21760	R03276
21767	BI	21764	R00311
21771	BI	21768	R01584
21779	BI	21776	R04507
21783	BI	21780	R03748
21787	BI	21784	R00646
21791	BI	21788	R09510
21795	BI	21792	R01550
21799	BI	21796	R02777
21803	BI	21800	R07179
21807	BI	21804	R07279
21811	BI	21808	R03810
21815	BI	21812	R01463
21819	BI	21816	R01340
21823	BI	21820	R00650
21827	BI	21824	R00355
21831	BI	21828	R00791
21835	BI	21832	R03456
21839	BI	21836	R03032
21847	BI	21844	R02576
21851	BI	21848	R04538
21855	BI	21852	R02813
21859	BI	21856	R05597
21863	BI	21860	R03289
21867	BI	21864	R04090
21871	BI	21868	R03459
21875	BI	21872	R07239
21879	BI	21876	R07345
21883	BI	21880	R00273
21887	BI	21884	R01930
21891	BI	21888	R03401
21895	BI	21892	R01575
21899	BI	21896	R06529
21907	BI	21904	R01516
21911	BI	21908	R02906
21915	BI	21912	R00211
21923	BI	21920	R05629
21927	BI	21924	R02637
21931	BI	21928	R02639
21935	BI	21932	R00180
21939	BI	21936	R01399
21943	BI	21940	R02873
21947	BI	21944	R01441
21951	BI	21948	R00524
21955	BI	21952	R02208
21959	BI	21956	R03565
21967	BI	21964	R01029
21971	BI	21968	R03083
21975	BI	21972	R07238
21979	BI	21976	R07176
21987	BI	21984	R01027
21991	BI	21988	R06799
21995	BI	21992	R03552
21999	BI	21996	R04363
22003	BI	22000	R01430
22007	BI	22004	R03150
22011	BI	22008	R01777
22015	BI	22012	R05181
22019	BI	22016	R05747
22027	BI	22024	R02559
22031	BI	22028	R06307
22035	BI	22032	R00477
22039	BI	22036	R02185
22043	BI	22040	R00526
22051	BI	22048	R04286
22055	BI	22052	R00284
22059	BI	22056	R02462
22063	BI	22060	R01078
22067	BI	22064	R03675
22071	BI	22068	R04439
22075	BI	22072	R02439
22083	BI	22080	R05158
22087	BI	22084	R00195
22091	BI	22088	R00429
22095	BI	22092	R05819
22099	BI	22096	R07282
22103	BI	22100	R04349
22107	BI	22104	R07277
22111	BI	22108	R00996
22115	BI	22112	R10839
22119	BI	22116	R06828
22123	BI	22120	R00432
22127	BI	22124	R07513
22131	BI	22128	R02945
22139	BI	22136	R08204
22143	BI	22140	R01572
22147	BI	22144	R01900
22151	BI	22148	R03817
22155	BI	22152	R06620
22159	BI	22156	R00328
22167	BI	22164	R04182
22171	BI	22168	R00291
22175	BI	22172	R00766
22179	BI	22176	R03866
22187	BI	22184	R04059
22191	BI	22188	R07308
22195	BI	22192	R04560
22199	BI	22196	R03814
22203	BI	22200	R05764
22207	BI	22204	R02517
22211	BI	22208	R02515
22215	BI	22212	R02546
22219	BI	22216	R03365
22223	BI	22220	R05092
22227	BI	22224	R07250
22231	BI	22228	R02872
22235	BI	22232	R02872
22239	BI	22236	R02587
22243	BI	22240	R05170
22247	BI	22244	R10609
22251	BI	22248	R03251
22255	BI	22252	R05631
22259	BI	22256	R01779
22263	BI	22260	R03702
22271	BI	22268	R02225
22275	BI	22272	R10591
22279	BI	22276	R01337
22283	BI	22280	R03633
22287	BI	22284	R01152
22291	BI	22288	R04118
22295	BI	22292	R09621
22299	BI	22296	R02065
22303	BI	22300	R03267
22307	BI	22304	R00873
22311	BI	22308	R07152
22315	BI	22312	R04143
22319	BI	22316	R04127
22323	BI	22320	R00957
22327	BI	22324	R03415
22331	BI	22328	R03223
22335	BI	22332	R03896
22339	BI	22336	R02821
22343	BI	22340	R04136
22347	BI	22344	R03374
22351	BI	22348	R04731
22355	BI	22352	R00462
22359	BI	22356	R00346
22363	BI	22360	R01583
22367	BI	22364	R01872
22371	BI	22368	R05850
22375	BI	22372	R01609
22383	BI	22380	R02362
22387	BI	22384	R05779
22391	BI	22388	R03168
22395	BI	22392	R07061
22399	BI	22396	R11503
22407	BI	22404	R10841
22411	BI	22408	R01658
22415	BI	22412	R00979
22419	BI	22416	R00822
22423	BI	22420	R05236
22427	BI	22424	R02953
22431	BI	22428	R04872
22435	BI	22432	R01778
22439	BI	22436	R07647
22443	BI	22440	R00504
22447	BI	22444	R02593
22451	BI	22448	R03315
22455	BI	22452	R00001
22459	BI	22456	R01566
22463	BI	22460	R00385
22467	BI	22464	R00730
22471	BI	22468	R07306
22475	BI	22472	R02971
22479	BI	22476	R04229
22483	BI	22480	R04228
22487	BI	22484	R01232
22491	BI	22488	R06982
22495	BI	22492	R02285
22503	BI	22500	R08805
22507	BI	22504	R02632
22511	BI	22508	R00379
22515	BI	22512	R05177
22519	BI	22516	R03785
22523	BI	22520	R02125
22531	BI	22528	R03880
22539	BI	22536	R04077
22543	BI	22540	R05697
22547	BI	22544	R02745
22551	BI	22548	R07598
22555	BI	22552	R00629
22559	BI	22556	R00361
22563	BI	22560	R06562
22567	BI	22564	R01404
22571	BI	22568	R09705
22575	BI	22572	R00609
22579	BI	22576	R08970
22583	BI	22580	R02601
22587	BI	22584	R00310
22591	BI	22588	R07408
22595	BI	22592	R03402
22599	BI	22596	R03062
22603	BI	22600	R08601
22607	BI	22604	R00877
22611	BI	22608	R02734
22615	BI	22612	R00237
22619	BI	22616	R00061
22623	BI	22620	R00681
22627	BI	22624	R00750
22631	BI	22628	R04591
22635	BI	22632	R05613
22639	BI	22636	R01668
22643	BI	22640	R02978
22647	BI	22644	R04699
22651	BI	22648	R02480
22655	BI	22652	R05791
22659	BI	22656	R02563
22663	BI	22660	R07325
22667	BI	22664	R00063
22671	BI	22668	R04606
22675	BI	22672	R00702
22679	BI	22676	R08203
22683	BI	22680	R02325
22691	BI	22688	R05861
22695	BI	22692	R02589
22699	BI	22696	R01833
22703	BI	22700	R06297
22707	BI	22704	R03593
22711	BI	22708	R00547
22715	BI	22712	R05222
22719	BI	22716	R07207
22723	BI	22720	R02625
22727	BI	22724	R02113
22731	BI	22728	R08219
22735	BI	22732	R07312
22739	BI	22736	R02302
22743	BI	22740	R02848
22747	BI	22744	R03788
22751	BI	22748	R00008
22755	BI	22752	R00976
22763	BI	22760	R04063
22767	BI	22764	R04404
22771	BI	22768	R04367
22775	BI	22772	R03688
22779	BI	22776	R00011
22783	BI	22780	R03626
22787	BI	22784	R07476
22791	BI	22788	R04153
22795	BI	22792	R03073
22799	BI	22796	R03766
22803	BI	22800	R03775
22807	BI	22804	R04412
22811	BI	22808	R07221
22815	BI	22812	R01220
22819	BI	22816	R01432
22827	BI	22824	R02484
22831	BI	22828	R04035
22835	BI	22832	R02286
22839	BI	22836	R02768
22843	BI	22840	R01579
22847	BI	22844	R07197
22855	BI	22852	R00585
22859	BI	22856	R04723
22863	BI	22860	R03005
22867	BI	22864	R00460
22871	BI	22868	R04003
22875	BI	22872	R03218
22879	BI	22876	R05783
22883	BI	22880	R07276
22887	BI	22884	R00652
22891	BI	22888	R00833
22895	BI	22892	R01218
22899	BI	22896	R05190
22903	BI	22900	R02343
22907	BI	22904	R06295
22911	BI	22908	R11619
22915	BI	22912	R01215
22919	BI	22916	R06892
22923	BI	22920	R02781
22927	BI	22924	R01663
22931	BI	22928	R04056
22935	BI	22932	R04495
22939	BI	22936	R02059
22943	BI	22940	R00554
22947	BI	22944	R06166
22951	BI	22948	R01069
22959	BI	22956	R04571
22963	BI	22960	R03006
22967	BI	22964	R00670
22971	BI	22968	R01172
22975	BI	22972	R01173
22979	BI	22976	R04580
22983	BI	22980	R04216
22987	BI	22984	R02937
22991	BI	22988	R00706
22995	BI	22992	R00705
22999	BI	22996	R00644
23003	BI	23000	R02471
23007	BI	23004	R04659
23011	BI	23008	R00837
23015	BI	23012	R01349
23019	BI	23016	R03123
23027	BI	23024	R02888
23031	BI	23028	R08936
23035	BI	23032	R04208
23039	BI	23036	R00055
23043	BI	23040	R00998
23047	BI	23044	R07190
23051	BI	23048	R03225
23055	BI	23052	R03449
23059	BI	23056	R00778
23063	BI	23060	R11775
23067	BI	23064	R07210
23071	BI	23068	R00918
23075	BI	23072	R00345
23079	BI	23076	R05276
23083	BI	23080	R03774
23087	BI	23084	R08090
23091	BI	23088	R03944
23095	BI	23092	R05559
23099	BI	23096	R03471
23103	BI	23100	R01547
23107	BI	23104	R01530
23111	BI	23108	R02714
23115	BI	23112	R03567
23119	BI	23116	R01300
23127	BI	23124	R00024
23131	BI	23128	R09279
23135	BI	23132	R00859
23139	BI	23136	R02808
23143	BI	23140	R01270
23147	BI	23144	R01202
23151	BI	23148	R01353
23155	BI	23152	R02163
23159	BI	23156	R04093
23163	BI	23160	R02437
23167	BI	23164	R07338
23171	BI	23168	R03667
23175	BI	23172	R04555
23179	BI	23176	R00235
23183	BI	23180	R02277
23187	BI	23184	R07272
23191	BI	23188	R03119
23195	BI	23192	R05662
23199	BI	23196	R04870
23203	BI	23200	R00612
23207	BI	23204	R02998
23211	BI	23208	R03884
23215	BI	23212	R00909
23219	BI	23216	R02449
23223	BI	23220	R03932
23227	BI	23224	R02118
23231	BI	23228	R00448
23235	BI	23232	R07174
23239	BI	23236	R02624
23243	BI	23240	R03189
23247	BI	23244	R03271
23251	BI	23248	R01190
23255	BI	23252	R04294
23259	BI	23256	R05225
23263	BI	23260	R04517
23267	BI	23264	R04518
23271	BI	23268	R00775
23275	BI	23272	R04071
23279	BI	23276	R01216
23283	BI	23280	R03668
23287	BI	23284	R01123
23291	BI	23288	R00228
23295	BI	23292	R06976
23299	BI	23296	R01811
23303	BI	23300	R08528
23307	BI	23304	R03563
23311	BI	23308	R02899
23315	BI	23312	R00015
23319	BI	23316	R02486
23323	BI	23320	R02482
23331	BI	23328	R09682
23335	BI	23332	R01517
23339	BI	23336	R02810
23343	BI	23340	R01576
23347	BI	23344	R02341
23351	BI	23348	R03470
23355	BI	23352	R01648
23359	BI	23356	R02903
23363	BI	23360	R03681
23367	BI	23364	R03336
23371	BI	23368	R01764
23375	BI	23372	R03193
23379	BI	23376	R03733
23383	BI	23380	R04494
23387	BI	23384	R01445
23391	BI	23388	R03770
23399	BI	23396	R02901
23403	BI	23400	R03253
23407	BI	23404	R04158
23411	BI	23408	R05150
23415	BI	23412	R01156
23419	BI	23416	R05789
23423	BI	23420	R02778
23427	BI	23424	R02060
23431	BI	23428	R05931
23435	BI	23432	R02470
23443	BI	23440	R01307
23447	BI	23444	R00703
23451	BI	23448	R03351
23455	BI	23452	R02089
23459	BI	23456	R05740
23463	BI	23460	R03612
23467	BI	23464	R05929
23471	BI	23468	R05156
23475	BI	23472	R07248
23479	BI	23476	R03508
23483	BI	23480	R03070
23487	BI	23484	R01443
23491	BI	23488	R05244
23495	BI	23492	R03881
23499	BI	23496	R04057
23507	BI	23504	R05226
23511	BI	23508	R07402
23515	BI	23512	R02727
23519	BI	23516	R01514
23523	BI	23520	R00928
23527	BI	23524	R04411
23531	BI	23528	R02956
23535	BI	23532	R02794
23539	BI	23536	R00959
23543	BI	23540	R05578
23547	BI	23544	R07340
23551	BI	23548	R07234
23555	BI	23552	R11338
23559	BI	23556	R01149
23567	BI	23564	R00044
23571	BI	23568	R07639
23575	BI	23572	R05331
23579	BI	23576	R04694
23583	BI	23580	R02267
23587	BI	23584	R02237
23591	BI	23588	R01559
23595	BI	23592	R01041
23599	BI	23596	R00286
23603	BI	23600	R03053
23607	BI	23604	R03622
23611	BI	23608	R05560
23615	BI	23612	R03882
23619	BI	23616	R03883
23623	BI	23620	R05467
23631	BI	23628	R04553
23635	BI	23632	R00709
23643	BI	23640	R07214
23647	BI	23644	R07206
23651	BI	23648	R02776
23655	BI	23652	R04058
23659	BI	23656	R03307
23663	BI	23660	R02288
23667	BI	23664	R07155
23671	BI	23668	R04563
23675	BI	23672	R01873
23679	BI	23676	R02788
23683	BI	23680	R02319
23687	BI	23684	R03842
23691	BI	23688	R01244
23695	BI	23692	R02419
23699	BI	23696	R01184
23703	BI	23700	R01655
23707	BI	23704	R00425
23711	BI	23708	R06178
23715	BI	23712	R03044
23719	BI	23716	R04100
23723	BI	23720	R01859
23727	BI	23724	R01709
23731	BI	23728	R01599
23735	BI	23732	R01121
23739	BI	23736	R06601
23743	BI	23740	R02708
23747	BI	23744	R03243
23755	BI	23752	R05626
23759	BI	23756	R02715
23763	BI	23760	R03025
23767	BI	23764	R00584
23771	BI	23768	R01496
23775	BI	23772	R05240
23779	BI	23776	R00480
23783	BI	23780	R00931
23787	BI	23784	R01253
23791	BI	23788	R04449
23799	BI	23796	R05880
23803	BI	23800	R00654
23807	BI	23804	R08193
23811	BI	23808	R03835
23815	BI	23812	R02548
23819	BI	23816	R01155
23823	BI	23820	R00888
