RHEA_ID	DIRECTION	MASTER_ID	ID
13353	UN	13353	2.7.8.14
13357	UN	13357	1.1.1.59
13361	UN	13361	2.7.7.39
13369	UN	13369	4.2.3.27
13373	UN	13373	3.5.1.61
13377	UN	13377	2.7.1.10
13381	UN	13381	2.8.3.8
13385	UN	13385	4.1.1.56
13389	UN	13389	1.3.8.6
13397	UN	13397	1.2.1.63
13401	UN	13401	5.2.1.9
13405	UN	13405	2.3.1.64
13409	UN	13409	1.7.1.13
13413	UN	13413	2.7.1.118
13417	UN	13417	1.3.1.41
13421	UN	13421	2.5.1.57
13425	UN	13425	3.2.2.10
13429	UN	13429	2.7.7.60
13433	UN	13433	3.5.4.5
13437	UN	13437	2.4.1.177
13441	UN	13441	4.4.1.25
13445	UN	13445	3.5.1.92
13453	UN	13453	2.8.2.25
13457	UN	13457	1.2.4.4
13465	UN	13465	2.3.1.58
13469	UN	13469	1.17.99.4
13473	UN	13473	1.4.1.19
13477	UN	13477	1.4.1.19
13481	UN	13481	6.1.1.10
13485	UN	13485	2.6.1.75
13489	UN	13489	1.3.3.8
13493	UN	13493	1.1.1.86
13497	UN	13497	2.7.1.92
13501	UN	13501	6.3.4.14
13509	UN	13509	2.7.7.23
13513	UN	13513	1.3.1.14
13517	UN	13517	2.7.4.9
13517	UN	13517	2.7.4.12
13521	UN	13521	1.1.2.4
13525	UN	13525	1.14.15.1
13529	UN	13529	4.2.1.34
13537	UN	13537	2.4.1.217
13545	UN	13545	1.14.14.58
13549	UN	13549	2.7.7.30
13553	UN	13553	2.7.1.6
13557	UN	13557	6.3.2.3
13561	UN	13561	1.4.1.16
13565	UN	13565	2.7.8.12
13569	UN	13569	2.4.1.165
13573	UN	13573	2.4.1.43
13577	UN	13577	3.1.1.50
13581	UN	13581	2.7.8.17
13585	UN	13585	2.7.2.7
13589	UN	13589	6.4.1.4
13597	UN	13597	3.5.3.20
13601	UN	13601	1.1.1.104
13609	UN	13609	2.7.1.150
13613	UN	13613	2.7.1.90
13617	UN	13617	3.2.2.9
13617	UN	13617	3.2.2.16
13621	UN	13621	5.4.99.15
13625	UN	13625	1.5.99.12
13629	UN	13629	1.1.1.243
13633	UN	13633	6.3.1.11
13637	UN	13637	1.14.13.25
13641	UN	13641	1.14.13.25
13653	UN	13653	2.4.1.10
13657	UN	13657	3.1.2.16
13661	UN	13661	3.5.3.5
13665	UN	13665	4.6.1.2
13669	UN	13669	4.1.1.51
13673	UN	13673	2.7.7.59
13677	UN	13677	5.1.3.1
13681	UN	13681	2.1.1.37
13685	UN	13685	1.3.1.72
13689	UN	13689	2.7.1.79
13693	UN	13693	2.1.1.19
13697	UN	13697	2.7.1.15
13701	UN	13701	2.3.1.31
13705	UN	13705	2.4.1.138
13713	UN	13713	1.3.5.1
13717	UN	13717	1.1.1.267
13721	UN	13721	3.1.1.37
13725	UN	13725	2.3.1.157
13729	UN	13729	4.6.1.15
13733	UN	13733	1.3.1.74
13737	UN	13737	1.3.1.74
13737	UN	13737	1.3.1.102
13741	UN	13741	2.6.1.28
13749	UN	13749	2.7.4.10
13753	UN	13753	1.4.1.14
13757	UN	13757	2.4.1.195
13761	UN	13761	2.1.1.12
13765	UN	13765	3.8.1.1
13769	UN	13769	1.1.1.6
13773	UN	13773	1.14.19.64
13777	UN	13777	6.3.4.7
13781	UN	13781	1.4.3.2
13785	UN	13785	4.2.1.56
13793	UN	13793	5.4.99.4
13797	UN	13797	3.1.3.51
13801	UN	13801	1.8.1.2
13805	UN	13805	1.3.99.5
13809	UN	13809	2.5.1.35
13813	UN	13813	1.14.12.3
13817	UN	13817	1.17.4.4
13825	UN	13825	1.1.1.281
13825	UN	13825	1.1.1.187
13829	UN	13829	1.1.1.281
13829	UN	13829	1.1.1.187
13833	UN	13833	2.6.1.84
13837	UN	13837	1.3.1.64
13841	UN	13841	1.16.1.2
13845	UN	13845	4.1.1.54
13849	UN	13849	5.3.1.3
13853	UN	13853	6.3.1.7
13857	UN	13857	3.1.4.48
13861	UN	13861	1.1.1.175
13861	UN	13861	1.1.1.359
13865	UN	13865	2.4.1.142
13869	UN	13869	1.3.1.12
13873	UN	13873	4.2.3.18
13877	UN	13877	2.6.1.13
13881	UN	13881	1.2.5.2
13885	UN	13885	4.1.1.60
13889	UN	13889	3.6.1.18
13893	UN	13893	3.6.1.29
13897	UN	13897	5.4.99.5
13905	UN	13905	2.4.1.206
13909	UN	13909	2.4.2.16
13913	UN	13913	5.1.1.6
13917	UN	13917	1.1.1.207
13925	UN	13925	2.3.1.129
13929	UN	13929	3.5.3.11
13937	UN	13937	1.14.12.8
13941	UN	13941	2.7.1.28
13945	UN	13945	5.1.2.2
13949	UN	13949	1.18.1.4
13953	UN	13953	3.1.1.96
13957	UN	13957	1.13.11.55
13961	UN	13961	6.6.1.1
13965	UN	13965	4.4.1.8
13969	UN	13969	6.5.1.5
13973	UN	13973	7.1.3.1
13977	UN	13977	4.3.1.18
13981	UN	13981	1.2.2.4
13985	UN	13985	2.7.1.39
13989	UN	13989	2.7.7.12
13993	UN	13993	2.6.1.22
13997	UN	13997	1.2.1.25
14001	UN	14001	2.3.1.65
14005	UN	14005	4.4.1.1
14009	UN	14009	2.5.1.67
14013	UN	14013	2.8.2.14
14017	UN	14017	2.7.1.22
14021	UN	14021	1.14.99.22
14025	UN	14025	3.5.4.24
14029	UN	14029	1.97.1.9
14033	UN	14033	3.1.4.43
14037	UN	14037	1.3.1.3
14041	UN	14041	3.2.1.119
14045	UN	14045	2.7.8.23
14049	UN	14049	1.14.99.37
14053	UN	14053	2.5.1.55
14057	UN	14057	2.3.1.158
14061	UN	14061	1.5.1.22
14065	UN	14065	4.2.1.44
14069	UN	14069	1.1.1.124
14073	UN	14073	4.1.1.16
14077	UN	14077	2.6.1.18
14081	UN	14081	4.1.2.8
14089	UN	14089	2.6.1.4
14093	UN	14093	2.6.1.27
14097	UN	14097	2.6.1.70
14101	UN	14101	1.14.99.29
14105	UN	14105	1.5.1.2
14109	UN	14109	1.5.1.2
14113	UN	14113	3.1.3.32
14117	UN	14117	3.2.1.67
14121	UN	14121	2.1.1.114
14125	UN	14125	2.4.1.166
14129	UN	14129	1.1.1.176
14133	UN	14133	1.14.14.103
14137	UN	14137	2.8.2.13
14141	UN	14141	1.8.4.9
14145	UN	14145	2.7.3.1
14149	UN	14149	2.4.1.190
14153	UN	14153	2.4.1.39
14157	UN	14157	3.6.1.25
14161	UN	14161	1.13.11.53
14165	UN	14165	2.3.1.17
14169	UN	14169	6.2.1.6
14173	UN	14173	2.5.1.34
14177	UN	14177	3.2.1.117
14181	UN	14181	1.14.11.8
14185	UN	14185	4.1.1.43
14189	UN	14189	1.13.11.52
14193	UN	14193	1.14.99.23
14197	UN	14197	6.3.1.4
14201	UN	14201	5.3.1.15
14205	UN	14205	2.1.1.22
14209	UN	14209	2.7.7.10
14213	UN	14213	2.7.1.56
14217	UN	14217	1.8.4.11
14221	UN	14221	3.1.6.16
14225	UN	14225	1.1.1.258
14229	UN	14229	1.5.7.1
14233	UN	14233	2.3.1.52
14237	UN	14237	1.14.14.136
14245	UN	14245	3.6.1.8
14245	UN	14245	3.6.1.9
14253	UN	14253	3.1.7.2
14257	UN	14257	2.4.1.152
14261	UN	14261	2.3.1.132
14265	UN	14265	5.4.3.8
14269	UN	14269	1.6.5.5
14273	UN	14273	1.5.99.6
14277	UN	14277	1.2.1.22
14281	UN	14281	1.8.2.1
14285	UN	14285	2.4.1.137
14289	UN	14289	6.2.1.23
14293	UN	14293	1.1.1.47
14293	UN	14293	1.1.1.118
14293	UN	14293	1.1.1.359
14297	UN	14297	3.2.1.46
14301	UN	14301	3.1.1.27
14305	UN	14305	6.1.1.15
14313	UN	14313	2.1.1.26
14317	UN	14317	1.1.1.218
14321	UN	14321	1.1.1.218
14325	UN	14325	2.4.1.104
14329	UN	14329	2.6.1.52
14333	UN	14333	4.6.1.14
14337	UN	14337	2.8.2.7
14341	UN	14341	2.2.1.5
14345	UN	14345	4.1.1.25
14349	UN	14349	2.4.1.37
14353	UN	14353	4.1.1.85
14357	UN	14357	2.7.1.26
14361	UN	14361	1.8.3.5
14365	UN	14365	3.5.1.7
14369	UN	14369	3.1.3.18
14377	UN	14377	4.1.3.14
14381	UN	14381	1.2.1.54
14385	UN	14385	3.6.1.43
14389	UN	14389	2.4.1.149
14393	UN	14393	2.1.1.301
14397	UN	14397	4.1.1.68
14401	UN	14401	1.1.1.225
14405	UN	14405	1.1.1.47
14405	UN	14405	1.1.1.119
14405	UN	14405	1.1.1.359
14405	UN	14405	1.1.1.360
14409	UN	14409	1.13.11.19
14413	UN	14413	1.13.11.39
14417	UN	14417	2.3.1.32
14421	UN	14421	3.5.1.72
14425	UN	14425	2.7.1.68
14429	UN	14429	7.4.2.5
14433	UN	14433	2.7.7.72
14437	UN	14437	1.4.3.14
14441	UN	14441	2.3.1.60
14445	UN	14445	3.1.4.4
14449	UN	14449	1.3.1.75
14457	UN	14457	2.3.3.12
14461	UN	14461	2.4.1.193
14465	UN	14465	3.1.3.15
14469	UN	14469	1.2.1.32
14473	UN	14473	1.3.1.93
14477	UN	14477	1.3.8.7
14481	UN	14481	3.1.3.87
14485	UN	14485	4.2.3.172
14489	UN	14489	3.1.4.37
14493	UN	14493	3.2.2.24
14497	UN	14497	1.1.99.9
14501	UN	14501	4.4.1.2
14505	UN	14505	2.8.1.3
14509	UN	14509	1.14.11.25
14513	UN	14513	6.3.5.6
14517	UN	14517	4.2.1.101
14521	UN	14521	1.1.1.183
14525	UN	14525	1.21.99.1
14529	UN	14529	2.7.7.35
14533	UN	14533	3.5.2.10
14537	UN	14537	3.5.4.20
14541	UN	14541	3.1.2.27
14545	UN	14545	3.5.1.19
14549	UN	14549	3.7.1.9
14553	UN	14553	2.6.1.74
14557	UN	14557	3.2.1.125
14561	UN	14561	2.3.1.145
14565	UN	14565	2.3.1.179
14569	UN	14569	4.2.1.28
14573	UN	14573	4.2.1.40
14581	UN	14581	1.6.5.4
14597	UN	14597	2.7.8.24
14601	UN	14601	1.13.12.2
14605	UN	14605	2.4.1.36
14609	UN	14609	1.1.1.289
14613	UN	14613	7.6.2.7
14617	UN	14617	1.8.1.10
14621	UN	14621	5.4.99.7
14625	UN	14625	2.4.1.2
14629	UN	14629	2.7.2.8
14633	UN	14633	7.2.2.3
14633	UN	14633	7.2.2.4
14637	UN	14637	2.8.2.16
14641	UN	14641	3.5.2.15
14645	UN	14645	3.3.1.2
14649	UN	14649	2.4.1.318
14653	UN	14653	3.1.4.17
14657	UN	14657	5.3.1.6
14665	UN	14665	3.5.4.3
14669	UN	14669	1.2.1.9
14669	UN	14669	1.2.1.90
14673	UN	14673	7.4.2.1
14677	UN	14677	5.1.3.12
14685	UN	14685	1.1.99.20
14689	UN	14689	1.14.12.9
14693	UN	14693	2.4.1.153
14697	UN	14697	1.1.1.216
14705	UN	14705	1.8.1.14
14709	UN	14709	5.3.3.1
14713	UN	14713	1.1.99.12
14717	UN	14717	2.5.1.54
14721	UN	14721	2.4.2.40
14725	UN	14725	2.5.1.17
14729	UN	14729	4.1.2.13
14733	UN	14733	7.2.2.15
14737	UN	14737	4.6.1.6
14741	UN	14741	3.5.1.67
14749	UN	14749	1.13.11.38
14753	UN	14753	1.14.14.32
14761	UN	14761	2.3.1.50
14765	UN	14765	1.13.12.5
14769	UN	14769	1.5.99.4
14773	UN	14773	2.1.1.147
14777	UN	14777	3.5.4.6
14777	UN	14777	3.5.4.17
14781	UN	14781	6.2.1.14
14785	UN	14785	2.7.7.52
14789	UN	14789	2.4.1.198
14793	UN	14793	1.1.1.172
14797	UN	14797	2.7.1.178
14797	UN	14797	2.7.1.45
14801	UN	14801	2.7.2.3
14805	UN	14805	2.7.1.55
14809	UN	14809	2.1.1.25
14813	UN	14813	5.1.1.15
14817	UN	14817	5.2.1.2
14821	UN	14821	5.3.1.4
14825	UN	14825	1.1.1.275
14829	UN	14829	2.5.1.47
14833	UN	14833	1.1.1.88
14837	UN	14837	1.2.3.5
14841	UN	14841	5.5.1.13
14849	UN	14849	3.5.3.14
14853	UN	14853	3.8.1.7
14857	UN	14857	6.3.2.20
14861	UN	14861	1.3.1.15
14865	UN	14865	2.1.1.27
14873	UN	14873	1.1.1.190
14877	UN	14877	2.7.2.11
14881	UN	14881	1.8.1.11
14885	UN	14885	3.2.2.19
14889	UN	14889	5.3.3.13
14893	UN	14893	5.4.3.5
14901	UN	14901	4.2.3.8
14905	UN	14905	2.4.2.14
14909	UN	14909	1.1.1.19
14913	UN	14913	2.7.1.114
14917	UN	14917	1.14.14.154
14921	UN	14921	2.4.1.121
14925	UN	14925	1.1.1.224
14929	UN	14929	1.1.1.51
14929	UN	14929	1.1.1.239
14945	UN	14945	2.4.1.46
14949	UN	14949	1.3.99.19
14961	UN	14961	3.1.2.12
14965	UN	14965	3.6.1.7
14969	UN	14969	2.1.1.144
14973	UN	14973	5.1.1.13
14977	UN	14977	5.5.1.5
14981	UN	14981	1.1.1.51
14981	UN	14981	1.1.1.64
14985	UN	14985	1.13.11.40
14993	UN	14993	2.3.1.85
14997	UN	14997	3.1.1.46
15001	UN	15001	1.1.1.123
15005	UN	15005	1.14.11.13
15009	UN	15009	1.5.1.3
15013	UN	15013	4.3.3.2
15017	UN	15017	3.1.3.1
15017	UN	15017	3.1.3.2
15021	UN	15021	2.3.1.99
15025	UN	15025	2.1.1.158
15029	UN	15029	1.1.1.255
15033	UN	15033	1.1.3.12
15037	UN	15037	2.1.1.53
15041	UN	15041	3.2.1.134
15045	UN	15045	1.8.1.4
15049	UN	15049	3.2.1.42
15053	UN	15053	2.1.2.2
15057	UN	15057	3.1.2.14
15061	UN	15061	1.16.1.7
15061	UN	15061	1.16.1.10
15065	UN	15065	3.5.1.40
15069	UN	15069	4.2.1.165
15073	UN	15073	3.2.1.56
15077	UN	15077	4.1.1.30
15081	UN	15081	6.2.1.13
15089	UN	15089	1.1.99.6
15093	UN	15093	2.6.1.5
15093	UN	15093	2.6.1.57
15097	UN	15097	2.1.2.5
15101	UN	15101	4.1.1.20
15105	UN	15105	2.1.1.155
15109	UN	15109	1.1.1.126
15113	UN	15113	3.3.2.11
15117	UN	15117	2.4.2.52
15121	UN	15121	2.8.1.5
15125	UN	15125	2.3.1.78
15129	UN	15129	1.14.14.99
15133	UN	15133	1.4.1.2
15133	UN	15133	1.4.1.3
15141	UN	15141	1.17.9.1
15145	UN	15145	5.4.99.16
15149	UN	15149	1.4.3.5
15153	UN	15153	2.4.1.194
15157	UN	15157	1.14.13.18
15161	UN	15161	1.14.13.18
15165	UN	15165	1.4.3.19
15169	UN	15169	3.5.1.96
15173	UN	15173	1.11.1.2
15177	UN	15177	3.1.1.5
15181	UN	15181	7.6.2.4
15185	UN	15185	2.3.1.109
15189	UN	15189	1.17.2.3
15193	UN	15193	3.1.5.1
15197	UN	15197	2.1.1.72
15201	UN	15201	2.1.1.108
15205	UN	15205	3.6.1.44
15209	UN	15209	1.1.1.93
15213	UN	15213	2.3.1.61
15217	UN	15217	2.3.1.139
15221	UN	15221	3.6.1.26
15225	UN	15225	2.7.7.24
15229	UN	15229	2.7.7.13
15233	UN	15233	1.7.2.1
15237	UN	15237	1.6.2.5
15241	UN	15241	1.14.14.105
15245	UN	15245	3.1.1.79
15249	UN	15249	2.4.1.136
15253	UN	15253	4.1.1.6
15257	UN	15257	4.1.2.42
15261	UN	15261	1.14.14.139
15265	UN	15265	2.6.99.2
15273	UN	15273	2.6.1.49
15277	UN	15277	2.3.1.108
15281	UN	15281	5.3.3.5
15285	UN	15285	2.5.1.27
15289	UN	15289	2.4.2.24
15293	UN	15293	2.1.1.137
15297	UN	15297	2.4.1.133
15301	UN	15301	1.1.1.114
15305	UN	15305	1.2.1.8
15309	UN	15309	1.3.7.5
15313	UN	15313	4.3.1.7
15317	UN	15317	3.2.1.112
15321	UN	15321	1.14.14.93
15325	UN	15325	2.3.1.15
15329	UN	15329	1.1.1.154
15329	UN	15329	1.1.1.350
15333	UN	15333	1.1.1.154
15337	UN	15337	3.1.2.25
15341	UN	15341	6.6.1.2
15345	UN	15345	6.3.2.24
15349	UN	15349	2.3.1.35
15357	UN	15357	2.4.1.317
15361	UN	15361	2.4.2.32
15365	UN	15365	2.4.2.61
15369	UN	15369	1.13.11.28
15373	UN	15373	2.1.1.118
15377	UN	15377	2.7.1.189
15381	UN	15381	1.13.11.24
15385	UN	15385	4.2.1.65
15389	UN	15389	4.6.1.1
15393	UN	15393	5.1.1.7
15397	UN	15397	4.5.1.3
15401	UN	15401	2.4.1.117
15409	UN	15409	2.3.1.147
15413	UN	15413	4.2.1.32
15417	UN	15417	1.3.1.78
15417	UN	15417	1.3.1.79
15421	UN	15421	6.2.1.3
15425	UN	15425	1.3.98.3
15429	UN	15429	2.1.1.342
15433	UN	15433	2.5.1.70
15437	UN	15437	1.2.1.50
15445	UN	15445	4.3.1.13
15449	UN	15449	1.13.11.5
15457	UN	15457	1.3.1.19
15461	UN	15461	2.8.2.23
15461	UN	15461	2.8.2.29
15461	UN	15461	2.8.2.30
15465	UN	15465	2.7.1.91
15469	UN	15469	5.3.1.16
15473	UN	15473	2.4.1.236
15477	UN	15477	2.8.2.32
15481	UN	15481	2.1.2.1
15485	UN	15485	4.2.1.36
15489	UN	15489	1.1.3.39
15497	UN	15497	2.6.1.56
15501	UN	15501	1.4.1.13
15505	UN	15505	1.1.1.291
15509	UN	15509	2.4.1.144
15513	UN	15513	2.7.1.101
15517	UN	15517	3.1.6.11
15521	UN	15521	2.3.1.97
15529	UN	15529	3.1.1.60
15537	UN	15537	1.1.1.338
15541	UN	15541	2.4.1.202
15545	UN	15545	4.1.3.22
15549	UN	15549	4.2.1.109
15553	UN	15553	3.1.3.57
15557	UN	15557	7.2.2.11
15561	UN	15561	2.1.1.110
15565	UN	15565	3.5.1.14
15573	UN	15573	2.1.1.4
15577	UN	15577	3.2.2.3
15577	UN	15577	3.2.2.8
15581	UN	15581	2.3.1.115
15585	UN	15585	1.3.99.31
15589	UN	15589	2.6.1.72
15601	UN	15601	2.8.3.17
15605	UN	15605	4.3.1.10
15609	UN	15609	2.7.6.1
15613	UN	15613	1.3.1.76
15617	UN	15617	1.9.98.1
15621	UN	15621	2.4.1.122
15625	UN	15625	1.3.1.106
15629	UN	15629	1.14.15.4
15633	UN	15633	1.13.11.15
15641	UN	15641	1.1.1.38
15641	UN	15641	1.1.1.40
15641	UN	15641	4.1.1.112
15645	UN	15645	1.19.6.1
15653	UN	15653	2.7.1.105
15657	UN	15657	1.3.1.68
15661	UN	15661	2.3.1.153
15669	UN	15669	2.7.1.78
15673	UN	15673	3.1.2.11
15677	UN	15677	3.5.1.30
15681	UN	15681	1.2.1.60
15689	UN	15689	4.1.1.86
15697	UN	15697	1.14.14.140
15705	UN	15705	1.17.5.1
15709	UN	15709	2.4.1.234
15713	UN	15713	2.3.1.18
15717	UN	15717	1.14.13.181
15721	UN	15721	1.4.1.10
15725	UN	15725	4.2.1.111
15729	UN	15729	1.1.1.57
15733	UN	15733	1.17.99.3
15737	UN	15737	1.14.13.16
15745	UN	15745	2.4.1.9
15749	UN	15749	1.1.99.31
15753	UN	15753	6.3.4.4
15757	UN	15757	1.1.1.3
15761	UN	15761	1.1.1.3
15765	UN	15765	2.7.1.156
15769	UN	15769	2.7.1.156
15773	UN	15773	2.7.1.29
15777	UN	15777	3.1.3.40
15781	UN	15781	5.4.3.6
15789	UN	15789	1.1.1.113
15793	UN	15793	1.3.1.24
15797	UN	15797	1.3.1.24
15801	UN	15801	3.1.1.4
15805	UN	15805	6.3.3.3
15809	UN	15809	4.2.3.26
15813	UN	15813	2.3.1.2
15817	UN	15817	1.4.3.5
15821	UN	15821	1.4.99.5
15825	UN	15825	3.3.2.9
15829	UN	15829	5.1.99.2
15833	UN	15833	1.1.3.19
15837	UN	15837	2.1.1.21
15841	UN	15841	1.1.1.49
15841	UN	15841	1.1.1.363
15845	UN	15845	2.4.1.52
15853	UN	15853	1.1.1.149
15857	UN	15857	1.1.1.149
15861	UN	15861	3.1.3.28
15865	UN	15865	1.14.99.59
15869	UN	15869	2.6.1.21
15873	UN	15873	2.4.1.242
15877	UN	15877	2.6.1.54
15881	UN	15881	2.7.11.8
15885	UN	15885	1.1.1.55
15889	UN	15889	3.5.1.2
15889	UN	15889	3.5.1.38
15893	UN	15893	4.99.1.3
15897	UN	15897	3.5.1.63
15901	UN	15901	5.4.2.11
15901	UN	15901	5.4.2.12
15905	UN	15905	1.1.99.26
15909	UN	15909	1.14.11.17
15913	UN	15913	2.7.4.16
15917	UN	15917	1.1.1.121
15917	UN	15917	1.1.1.359
15921	UN	15921	2.4.1.184
15925	UN	15925	1.1.1.160
15929	UN	15929	3.5.3.21
15933	UN	15933	1.1.1.77
15937	UN	15937	1.1.1.2
15937	UN	15937	1.1.1.71
15941	UN	15941	3.5.1.16
15949	UN	15949	1.1.1.98
15953	UN	15953	2.7.3.10
15957	UN	15957	4.2.1.7
15961	UN	15961	2.4.1.178
15965	UN	15965	3.1.4.39
15969	UN	15969	1.20.4.2
15973	UN	15973	2.8.2.4
15977	UN	15977	4.1.2.11
15981	UN	15981	4.1.1.50
15985	UN	15985	1.17.1.9
15989	UN	15989	1.1.1.34
15993	UN	15993	1.14.13.40
15997	UN	15997	1.14.13.40
16005	UN	16005	4.2.1.42
16009	UN	16009	2.7.2.6
16013	UN	16013	6.1.1.14
16017	UN	16017	2.6.1.8
16021	UN	16021	5.3.2.2
16025	UN	16025	2.3.1.171
16029	UN	16029	3.5.3.17
16033	UN	16033	1.14.11.12
16037	UN	16037	2.4.2.2
16037	UN	16037	2.4.2.4
16041	UN	16041	2.4.1.30
16041	UN	16041	2.4.1.97
16045	UN	16045	2.4.1.86
16049	UN	16049	2.7.8.26
16053	UN	16053	2.4.1.187
16057	UN	16057	2.4.1.145
16061	UN	16061	3.1.4.2
16065	UN	16065	1.14.11.18
16069	UN	16069	3.5.4.5
16073	UN	16073	4.1.1.64
16081	UN	16081	3.1.3.14
16085	UN	16085	6.3.2.10
16089	UN	16089	3.1.3.75
16097	UN	16097	3.7.1.6
16101	UN	16101	2.8.2.5
16105	UN	16105	4.2.1.17
16109	UN	16109	2.7.1.11
16113	UN	16113	1.16.1.6
16117	UN	16117	6.2.1.16
16121	UN	16121	3.5.2.2
16125	UN	16125	2.7.1.1
16125	UN	16125	2.7.1.4
16129	UN	16129	1.1.1.65
16137	UN	16137	1.1.1.285
16141	UN	16141	1.1.1.285
16145	UN	16145	1.14.18.2
16149	UN	16149	2.4.2.12
16153	UN	16153	1.4.3.21
16157	UN	16157	1.6.2.6
16161	UN	16161	1.6.2.6
16165	UN	16165	1.13.12.3
16169	UN	16169	6.3.1.2
16173	UN	16173	4.2.1.78
16177	UN	16177	1.2.1.36
16181	UN	16181	2.1.1.82
16185	UN	16185	1.2.1.3
16185	UN	16185	1.2.1.5
16189	UN	16189	1.13.11.27
16193	UN	16193	3.8.1.11
16197	UN	16197	1.1.1.157
16201	UN	16201	4.1.3.38
16209	UN	16209	5.4.99.60
16213	UN	16213	2.4.1.224
16217	UN	16217	3.1.1.15
16221	UN	16221	2.4.1.223
16225	UN	16225	3.5.2.12
16229	UN	16229	2.7.7.41
16233	UN	16233	1.1.1.169
16237	UN	16237	5.2.1.8
16241	UN	16241	2.4.1.13
16245	UN	16245	2.3.1.121
16249	UN	16249	5.1.3.15
16253	UN	16253	1.3.1.49
16257	UN	16257	2.4.1.231
16265	UN	16265	1.14.14.96
16269	UN	16269	1.7.1.6
16273	UN	16273	2.7.8.3
16277	UN	16277	1.2.3.7
16281	UN	16281	2.7.1.88
16285	UN	16285	1.5.1.11
16289	UN	16289	1.5.1.18
16297	UN	16297	1.1.1.210
16301	UN	16301	3.2.2.5
16301	UN	16301	3.2.2.6
16305	UN	16305	3.1.2.27
16305	UN	16305	3.1.2.5
16309	UN	16309	3.5.1.74
16313	UN	16313	3.1.1.66
16317	UN	16317	1.1.1.112
16321	UN	16321	1.1.1.112
16325	UN	16325	2.7.7.44
16333	UN	16333	2.7.7.61
16337	UN	16337	1.14.14.82
16341	UN	16341	2.7.4.2
16345	UN	16345	4.2.3.167
16349	UN	16349	1.97.1.1
16353	UN	16353	2.6.1.55
16361	UN	16361	5.4.99.3
16365	UN	16365	3.1.1.20
16369	UN	16369	1.1.1.28
16373	UN	16373	2.7.1.33
16377	UN	16377	1.3.7.4
16381	UN	16381	1.1.1.12
16385	UN	16385	1.14.13.64
16389	UN	16389	1.14.13.64
16393	UN	16393	3.1.1.59
16397	UN	16397	2.7.1.41
16405	UN	16405	1.1.1.217
16409	UN	16409	1.5.1.32
16413	UN	16413	2.3.1.200
16417	UN	16417	1.2.1.88
16421	UN	16421	1.2.7.5
16425	UN	16425	1.2.1.46
16429	UN	16429	6.3.2.9
16437	UN	16437	2.5.1.18
16441	UN	16441	3.5.1.44
16445	UN	16445	4.2.1.105
16449	UN	16449	2.3.1.82
16453	UN	16453	4.1.2.34
16457	UN	16457	1.1.1.93
16465	UN	16465	1.1.2.5
16469	UN	16469	2.8.3.15
16473	UN	16473	3.7.1.10
16481	UN	16481	2.5.1.43
16485	UN	16485	6.3.4.8
16489	UN	16489	3.2.1.118
16493	UN	16493	3.1.4.42
16497	UN	16497	2.1.1.181
16501	UN	16501	3.1.4.44
16505	UN	16505	4.1.3.40
16509	UN	16509	4.1.1.2
16513	UN	16513	1.13.12.4
16517	UN	16517	1.1.1.75
16521	UN	16521	1.18.1.3
16521	UN	16521	1.18.1.7
16525	UN	16525	2.7.1.178
16525	UN	16525	2.7.1.58
16529	UN	16529	2.7.7.5
16533	UN	16533	2.4.1.94
16537	UN	16537	3.1.3.76
16541	UN	16541	1.13.11.51
16545	UN	16545	2.8.3.16
16557	UN	16557	4.1.1.45
16561	UN	16561	4.2.1.129
16565	UN	16565	2.6.1.38
16569	UN	16569	1.14.11.4
16573	UN	16573	2.6.1.52
16577	UN	16577	2.7.7.53
16581	UN	16581	1.11.1.5
16585	UN	16585	2.8.1.8
16589	UN	16589	1.1.99.13
16593	UN	16593	2.1.1.88
16601	UN	16601	4.3.1.1
16605	UN	16605	2.3.3.2
16609	UN	16609	2.4.2.7
16613	UN	16613	2.3.1.5
16617	UN	16617	2.4.1.31
16621	UN	16621	1.5.3.12
16625	UN	16625	2.3.1.10
16629	UN	16629	4.1.3.24
16633	UN	16633	2.4.2.29
16637	UN	16637	2.4.1.16
16641	UN	16641	3.1.1.67
16645	UN	16645	3.1.2.2
16649	UN	16649	1.14.14.102
16653	UN	16653	1.1.1.215
16657	UN	16657	3.2.2.2
16661	UN	16661	2.5.1.63
16665	UN	16665	3.3.2.7
16669	UN	16669	1.17.1.4
16673	UN	16673	3.11.1.3
16677	UN	16677	1.2.1.69
16685	UN	16685	2.3.1.123
16689	UN	16689	3.1.3.9
16689	UN	16689	3.1.3.58
16693	UN	16693	5.5.1.10
16697	UN	16697	1.3.99.18
16701	UN	16701	1.1.1.148
16705	UN	16705	1.1.1.148
16709	UN	16709	1.14.16.4
16713	UN	16713	3.1.2.13
16721	UN	16721	1.5.98.1
16729	UN	16729	1.3.1.20
16733	UN	16733	4.1.1.58
16737	UN	16737	1.14.12.11
16745	UN	16745	1.14.99.20
16749	UN	16749	3.11.1.2
16757	UN	16757	1.8.1.12
16765	UN	16765	1.1.1.138
16769	UN	16769	2.7.1.106
16773	UN	16773	2.4.1.62
16777	UN	16777	7.2.2.6
16781	UN	16781	3.1.2.18
16781	UN	16781	3.1.2.19
16781	UN	16781	3.1.2.20
16785	UN	16785	2.1.1.55
16789	UN	16789	1.1.3.15
16793	UN	16793	4.1.1.36
16801	UN	16801	2.8.2.20
16805	UN	16805	1.14.11.26
16809	UN	16809	4.1.3.30
